"ID","Name","Description","Parent"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab","blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab_from_marble_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab_from_marble_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab_from_polished_marble_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_marble_slab_from_polished_marble_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs_from_marble_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs_from_marble_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs_from_polished_marble_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_marble_stairs_from_polished_marble_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_nether_bricks","blockus:recipes/blockus.blockus_building_blocks/polished_nether_bricks","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_nether_bricks_from_nether_bricks_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_nether_bricks_from_nether_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_from_netherrack_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_from_netherrack_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab_from_netherrack_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab_from_netherrack_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab_from_polished_netherrack_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_slab_from_polished_netherrack_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs_from_netherrack_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs_from_netherrack_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs_from_polished_netherrack_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_netherrack_stairs_from_polished_netherrack_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_from_phantom_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_from_phantom_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_from_soul_sand","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_from_soul_sand","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab_from_phantom_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab_from_phantom_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab_from_polished_phantom_purpur_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_slab_from_polished_phantom_purpur_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs_from_phantom_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs_from_phantom_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs_from_polished_phantom_purpur_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_phantom_purpur_stairs_from_polished_phantom_purpur_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur","blockus:recipes/blockus.blockus_building_blocks/polished_purpur","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_from_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_from_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab_from_polished_purpur_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab_from_polished_purpur_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab_from_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_slab_from_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs_from_polished_purpur_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs_from_polished_purpur_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs_from_purpur_block_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_purpur_stairs_from_purpur_block_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_red_nether_bricks","blockus:recipes/blockus.blockus_building_blocks/polished_red_nether_bricks","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_red_nether_bricks_from_red_nether_bricks_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_red_nether_bricks_from_red_nether_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_teal_nether_bricks","blockus:recipes/blockus.blockus_building_blocks/polished_teal_nether_bricks","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_teal_nether_bricks_from_teal_nether_bricks_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_teal_nether_bricks_from_teal_nether_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff","blockus:recipes/blockus.blockus_building_blocks/polished_tuff","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_from_tuff_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_from_tuff_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab_from_polished_tuff_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab_from_polished_tuff_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab_from_tuff_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_slab_from_tuff_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs_from_polished_tuff_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs_from_polished_tuff_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs_from_tuff_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_tuff_stairs_from_tuff_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite","blockus:recipes/blockus.blockus_building_blocks/polished_viridite","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_from_viridite_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_from_viridite_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab_from_polished_viridite_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab_from_polished_viridite_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab_from_viridite_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_slab_from_viridite_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs_from_polished_viridite_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs_from_polished_viridite_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs_from_viridite_stonecutting","blockus:recipes/blockus.blockus_building_blocks/polished_viridite_stairs_from_viridite_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/potato_crate","blockus:recipes/blockus.blockus_building_blocks/potato_crate","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/prismarine_circle_pavement_from_prismarine_bricks_stonecutting","blockus:recipes/blockus.blockus_building_blocks/prismarine_circle_pavement_from_prismarine_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/prismarine_pillar_from_prismarine_bricks_stonecutting","blockus:recipes/blockus.blockus_building_blocks/prismarine_pillar_from_prismarine_bricks_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/pufferfish_crate","blockus:recipes/blockus.blockus_building_blocks/pufferfish_crate","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab_from_asphalt_slab","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab_from_asphalt_slab","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab_from_purple_asphalt_stonecutting","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_slab_from_purple_asphalt_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs_from_asphalt_stairs","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs_from_asphalt_stairs","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs_from_purple_asphalt_stonecutting","blockus:recipes/blockus.blockus_building_blocks/purple_asphalt_stairs_from_purple_asphalt_stonecutting","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_beveled_glass","blockus:recipes/blockus.blockus_building_blocks/purple_beveled_glass","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_beveled_glass_from_beveled_glass","blockus:recipes/blockus.blockus_building_blocks/purple_beveled_glass_from_beveled_glass","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_blue_colored_tiles","blockus:recipes/blockus.blockus_building_blocks/purple_blue_colored_tiles","<null>","minecraft:recipes/root"
"blockus:recipes/blockus.blockus_building_blocks/purple_colored_tiles","blockus:recipes/blockus.blockus_building_blocks/purple_colored_tiles","<null>","minecraft:recipes/root"
